date,confirm,region
2020-08-19,16,Steiermark
2020-08-20,18,Steiermark
2020-08-21,18,Steiermark
2020-08-22,21,Steiermark
2020-08-23,14,Steiermark
2020-08-24,12,Steiermark
2020-08-25,32,Steiermark
2020-08-26,36,Steiermark
2020-08-27,23,Steiermark
2020-08-28,27,Steiermark
2020-08-29,14,Steiermark
2020-08-30,13,Steiermark
2020-08-31,26,Steiermark
2020-09-01,12,Steiermark
2020-09-02,49,Steiermark
2020-09-03,23,Steiermark
2020-09-04,20,Steiermark
2020-09-05,17,Steiermark
2020-09-06,12,Steiermark
2020-09-07,10,Steiermark
2020-09-08,31,Steiermark
2020-09-09,37,Steiermark
2020-09-10,49,Steiermark
2020-09-11,48,Steiermark
2020-09-12,42,Steiermark
2020-09-13,25,Steiermark
2020-09-14,47,Steiermark
2020-09-15,50,Steiermark
2020-09-16,53,Steiermark
2020-09-17,46,Steiermark
2020-09-18,34,Steiermark
2020-09-19,61,Steiermark
2020-09-20,52,Steiermark
2020-09-21,40,Steiermark
2020-09-22,33,Steiermark
2020-09-23,44,Steiermark
2020-09-24,10,Steiermark
2020-09-25,74,Steiermark
2020-09-26,27,Steiermark
2020-09-27,47,Steiermark
2020-09-28,36,Steiermark
2020-09-29,23,Steiermark
2020-09-30,52,Steiermark
2020-10-01,36,Steiermark
2020-10-02,38,Steiermark
2020-10-03,37,Steiermark
2020-10-04,58,Steiermark
2020-10-05,34,Steiermark
2020-10-06,59,Steiermark
2020-10-07,66,Steiermark
2020-10-08,82,Steiermark
2020-10-09,77,Steiermark
2020-10-10,87,Steiermark
2020-10-11,33,Steiermark
2020-10-12,110,Steiermark
2020-10-13,110,Steiermark
2020-10-14,78,Steiermark
2020-10-15,123,Steiermark
2020-10-16,122,Steiermark
2020-10-17,123,Steiermark
2020-10-18,163,Steiermark
2020-10-19,151,Steiermark
2020-10-20,144,Steiermark
2020-10-21,274,Steiermark
2020-10-22,338,Steiermark
2020-10-23,320,Steiermark
2020-10-24,354,Steiermark
2020-10-25,236,Steiermark
2020-10-26,348,Steiermark
2020-10-27,355,Steiermark
2020-10-28,520,Steiermark
2020-10-29,688,Steiermark
2020-10-30,706,Steiermark
2020-10-31,629,Steiermark
2020-11-01,459,Steiermark
2020-11-02,424,Steiermark
2020-11-03,879,Steiermark
2020-11-04,802,Steiermark
2020-11-05,1094,Steiermark
2020-11-06,1014,Steiermark
2020-11-07,789,Steiermark
2020-11-08,722,Steiermark
2020-11-09,743,Steiermark
2020-11-10,868,Steiermark
2020-11-11,1040,Steiermark
2020-11-12,924,Steiermark
2020-11-13,961,Steiermark
2020-11-14,567,Steiermark
2020-11-15,429,Steiermark
2020-11-16,559,Steiermark
2020-11-17,1065,Steiermark
2020-11-18,612,Steiermark
2020-11-19,925,Steiermark
2020-11-20,893,Steiermark
2020-11-21,531,Steiermark
2020-11-22,312,Steiermark
2020-11-23,471,Steiermark
2020-11-24,802,Steiermark
2020-11-25,732,Steiermark
2020-11-26,717,Steiermark
2020-11-27,508,Steiermark
2020-11-28,699,Steiermark
2020-11-29,333,Steiermark
2020-11-30,400,Steiermark
2020-12-01,620,Steiermark
2020-12-02,598,Steiermark
2020-12-03,604,Steiermark
2020-12-04,715,Steiermark
2020-12-05,404,Steiermark
2020-12-06,202,Steiermark
2020-12-07,349,Steiermark
2020-12-08,342,Steiermark
2020-12-09,288,Steiermark
2020-12-10,453,Steiermark
2020-12-11,530,Steiermark
2020-12-12,275,Steiermark
2020-12-13,456,Steiermark
2020-12-14,290,Steiermark
2020-12-15,476,Steiermark
2020-12-16,368,Steiermark
2020-12-17,274,Steiermark
2020-12-18,385,Steiermark
2020-12-19,185,Steiermark
2020-12-20,165,Steiermark
2020-12-21,308,Steiermark
2020-12-22,388,Steiermark
2020-12-23,429,Steiermark
2020-12-24,258,Steiermark
2020-12-25,76,Steiermark
2020-12-26,126,Steiermark
2020-12-27,175,Steiermark
2020-12-28,283,Steiermark
2020-12-29,438,Steiermark
2020-12-30,404,Steiermark
2020-12-31,241,Steiermark
2021-01-01,122,Steiermark
2021-01-02,214,Steiermark
2020-08-01,13,Oberösterreich
2020-08-02,6,Oberösterreich
2020-08-03,23,Oberösterreich
2020-08-04,20,Oberösterreich
2020-08-05,28,Oberösterreich
2020-08-06,20,Oberösterreich
2020-08-07,22,Oberösterreich
2020-08-08,7,Oberösterreich
2020-08-09,10,Oberösterreich
2020-08-10,28,Oberösterreich
2020-08-11,27,Oberösterreich
2020-08-12,29,Oberösterreich
2020-08-13,41,Oberösterreich
2020-08-14,51,Oberösterreich
2020-08-15,28,Oberösterreich
2020-08-16,30,Oberösterreich
2020-08-17,30,Oberösterreich
2020-08-18,56,Oberösterreich
2020-08-19,78,Oberösterreich
2020-08-20,60,Oberösterreich
2020-08-21,39,Oberösterreich
2020-08-22,27,Oberösterreich
2020-08-23,29,Oberösterreich
2020-08-24,31,Oberösterreich
2020-08-25,58,Oberösterreich
2020-08-26,60,Oberösterreich
2020-08-27,54,Oberösterreich
2020-08-28,56,Oberösterreich
2020-08-29,18,Oberösterreich
2020-08-30,23,Oberösterreich
2020-08-31,15,Oberösterreich
2020-09-01,36,Oberösterreich
2020-09-02,29,Oberösterreich
2020-09-03,34,Oberösterreich
2020-09-04,38,Oberösterreich
2020-09-05,37,Oberösterreich
2020-09-06,35,Oberösterreich
2020-09-07,24,Oberösterreich
2020-09-08,72,Oberösterreich
2020-09-09,50,Oberösterreich
2020-09-10,54,Oberösterreich
2020-09-11,83,Oberösterreich
2020-09-12,54,Oberösterreich
2020-09-13,59,Oberösterreich
2020-09-14,51,Oberösterreich
2020-09-15,94,Oberösterreich
2020-09-16,93,Oberösterreich
2020-09-17,105,Oberösterreich
2020-09-18,110,Oberösterreich
2020-09-19,51,Oberösterreich
2020-09-20,63,Oberösterreich
2020-09-21,83,Oberösterreich
2020-09-22,92,Oberösterreich
2020-09-23,60,Oberösterreich
2020-09-24,70,Oberösterreich
2020-09-25,119,Oberösterreich
2020-09-26,53,Oberösterreich
2020-09-27,53,Oberösterreich
2020-09-28,93,Oberösterreich
2020-09-29,97,Oberösterreich
2020-09-30,139,Oberösterreich
2020-10-01,90,Oberösterreich
2020-10-02,112,Oberösterreich
2020-10-03,127,Oberösterreich
2020-10-04,87,Oberösterreich
2020-10-05,121,Oberösterreich
2020-10-06,133,Oberösterreich
2020-10-07,146,Oberösterreich
2020-10-08,174,Oberösterreich
2020-10-09,177,Oberösterreich
2020-10-10,175,Oberösterreich
2020-10-11,133,Oberösterreich
2020-10-12,119,Oberösterreich
2020-10-13,220,Oberösterreich
2020-10-14,220,Oberösterreich
2020-10-15,238,Oberösterreich
2020-10-16,245,Oberösterreich
2020-10-17,266,Oberösterreich
2020-10-18,178,Oberösterreich
2020-10-19,255,Oberösterreich
2020-10-20,337,Oberösterreich
2020-10-21,512,Oberösterreich
2020-10-22,538,Oberösterreich
2020-10-23,713,Oberösterreich
2020-10-24,598,Oberösterreich
2020-10-25,591,Oberösterreich
2020-10-26,431,Oberösterreich
2020-10-27,884,Oberösterreich
2020-10-28,977,Oberösterreich
2020-10-29,1191,Oberösterreich
2020-10-30,1136,Oberösterreich
2020-10-31,1078,Oberösterreich
2020-11-01,1010,Oberösterreich
2020-11-02,1098,Oberösterreich
2020-11-03,1571,Oberösterreich
2020-11-04,1540,Oberösterreich
2020-11-05,1665,Oberösterreich
2020-11-06,2253,Oberösterreich
2020-11-07,1520,Oberösterreich
2020-11-08,1625,Oberösterreich
2020-11-09,1263,Oberösterreich
2020-11-10,1810,Oberösterreich
2020-11-11,2003,Oberösterreich
2020-11-12,1783,Oberösterreich
2020-11-13,1677,Oberösterreich
2020-11-14,1018,Oberösterreich
2020-11-15,964,Oberösterreich
2020-11-16,1363,Oberösterreich
2020-11-17,1649,Oberösterreich
2020-11-18,1696,Oberösterreich
2020-11-19,1476,Oberösterreich
2020-11-20,1628,Oberösterreich
2020-11-21,842,Oberösterreich
2020-11-22,518,Oberösterreich
2020-11-23,1207,Oberösterreich
2020-11-24,1176,Oberösterreich
2020-11-25,1165,Oberösterreich
2020-11-26,1012,Oberösterreich
2020-11-27,1013,Oberösterreich
2020-11-28,614,Oberösterreich
2020-11-29,484,Oberösterreich
2020-11-30,626,Oberösterreich
2020-12-01,667,Oberösterreich
2020-12-02,690,Oberösterreich
2020-12-03,683,Oberösterreich
2020-12-04,713,Oberösterreich
2020-12-05,480,Oberösterreich
2020-12-06,295,Oberösterreich
2020-12-07,424,Oberösterreich
2020-12-08,506,Oberösterreich
2020-12-09,490,Oberösterreich
2020-12-10,608,Oberösterreich
2020-12-11,663,Oberösterreich
2020-12-12,650,Oberösterreich
2020-12-13,523,Oberösterreich
2020-12-14,521,Oberösterreich
2020-12-15,544,Oberösterreich
2020-12-16,493,Oberösterreich
2020-12-17,302,Oberösterreich
2020-12-18,415,Oberösterreich
2020-12-19,216,Oberösterreich
2020-12-20,270,Oberösterreich
2020-12-21,397,Oberösterreich
2020-12-22,440,Oberösterreich
2020-12-23,534,Oberösterreich
2020-12-24,357,Oberösterreich
2020-12-25,260,Oberösterreich
2020-12-26,201,Oberösterreich
2020-12-27,337,Oberösterreich
2020-12-28,378,Oberösterreich
2020-12-29,477,Oberösterreich
2020-12-30,496,Oberösterreich
2020-12-31,292,Oberösterreich
2021-01-01,251,Oberösterreich
2021-01-02,235,Oberösterreich
2020-08-01,9,Nieder­österreich
2020-08-02,7,Nieder­österreich
2020-08-03,12,Nieder­österreich
2020-08-04,18,Nieder­österreich
2020-08-05,14,Nieder­österreich
2020-08-06,14,Nieder­österreich
2020-08-07,9,Nieder­österreich
2020-08-08,7,Nieder­österreich
2020-08-09,8,Nieder­österreich
2020-08-10,17,Nieder­österreich
2020-08-11,26,Nieder­österreich
2020-08-12,18,Nieder­österreich
2020-08-13,17,Nieder­österreich
2020-08-14,31,Nieder­österreich
2020-08-15,22,Nieder­österreich
2020-08-16,14,Nieder­österreich
2020-08-17,22,Nieder­österreich
2020-08-18,27,Nieder­österreich
2020-08-19,16,Nieder­österreich
2020-08-20,33,Nieder­österreich
2020-08-21,30,Nieder­österreich
2020-08-22,19,Nieder­österreich
2020-08-23,31,Nieder­österreich
2020-08-24,19,Nieder­österreich
2020-08-25,30,Nieder­österreich
2020-08-26,25,Nieder­österreich
2020-08-27,31,Nieder­österreich
2020-08-28,30,Nieder­österreich
2020-08-29,48,Nieder­österreich
2020-08-30,36,Nieder­österreich
2020-08-31,31,Nieder­österreich
2020-09-01,25,Nieder­österreich
2020-09-02,66,Nieder­österreich
2020-09-03,35,Nieder­österreich
2020-09-04,35,Nieder­österreich
2020-09-05,43,Nieder­österreich
2020-09-06,53,Nieder­österreich
2020-09-07,43,Nieder­österreich
2020-09-08,59,Nieder­österreich
2020-09-09,89,Nieder­österreich
2020-09-10,71,Nieder­österreich
2020-09-11,136,Nieder­österreich
2020-09-12,73,Nieder­österreich
2020-09-13,67,Nieder­österreich
2020-09-14,120,Nieder­österreich
2020-09-15,116,Nieder­österreich
2020-09-16,132,Nieder­österreich
2020-09-17,149,Nieder­österreich
2020-09-18,130,Nieder­österreich
2020-09-19,116,Nieder­österreich
2020-09-20,94,Nieder­österreich
2020-09-21,75,Nieder­österreich
2020-09-22,133,Nieder­österreich
2020-09-23,121,Nieder­österreich
2020-09-24,136,Nieder­österreich
2020-09-25,133,Nieder­österreich
2020-09-26,100,Nieder­österreich
2020-09-27,109,Nieder­österreich
2020-09-28,89,Nieder­österreich
2020-09-29,129,Nieder­österreich
2020-09-30,125,Nieder­österreich
2020-10-01,129,Nieder­österreich
2020-10-02,144,Nieder­österreich
2020-10-03,137,Nieder­österreich
2020-10-04,111,Nieder­österreich
2020-10-05,145,Nieder­österreich
2020-10-06,187,Nieder­österreich
2020-10-07,190,Nieder­österreich
2020-10-08,198,Nieder­österreich
2020-10-09,177,Nieder­österreich
2020-10-10,100,Nieder­österreich
2020-10-11,152,Nieder­österreich
2020-10-12,157,Nieder­österreich
2020-10-13,178,Nieder­österreich
2020-10-14,189,Nieder­österreich
2020-10-15,189,Nieder­österreich
2020-10-16,236,Nieder­österreich
2020-10-17,227,Nieder­österreich
2020-10-18,198,Nieder­österreich
2020-10-19,234,Nieder­österreich
2020-10-20,363,Nieder­österreich
2020-10-21,353,Nieder­österreich
2020-10-22,436,Nieder­österreich
2020-10-23,423,Nieder­österreich
2020-10-24,456,Nieder­österreich
2020-10-25,370,Nieder­österreich
2020-10-26,424,Nieder­österreich
2020-10-27,650,Nieder­österreich
2020-10-28,646,Nieder­österreich
2020-10-29,776,Nieder­österreich
2020-10-30,799,Nieder­österreich
2020-10-31,616,Nieder­österreich
2020-11-01,776,Nieder­österreich
2020-11-02,857,Nieder­österreich
2020-11-03,850,Nieder­österreich
2020-11-04,938,Nieder­österreich
2020-11-05,957,Nieder­österreich
2020-11-06,1130,Nieder­österreich
2020-11-07,909,Nieder­österreich
2020-11-08,844,Nieder­österreich
2020-11-09,1016,Nieder­österreich
2020-11-10,953,Nieder­österreich
2020-11-11,1080,Nieder­österreich
2020-11-12,822,Nieder­österreich
2020-11-13,926,Nieder­österreich
2020-11-14,888,Nieder­österreich
2020-11-15,982,Nieder­österreich
2020-11-16,920,Nieder­österreich
2020-11-17,1031,Nieder­österreich
2020-11-18,745,Nieder­österreich
2020-11-19,932,Nieder­österreich
2020-11-20,1021,Nieder­österreich
2020-11-21,822,Nieder­österreich
2020-11-22,393,Nieder­österreich
2020-11-23,650,Nieder­österreich
2020-11-24,694,Nieder­österreich
2020-11-25,743,Nieder­österreich
2020-11-26,667,Nieder­österreich
2020-11-27,632,Nieder­österreich
2020-11-28,682,Nieder­österreich
2020-11-29,549,Nieder­österreich
2020-11-30,534,Nieder­österreich
2020-12-01,626,Nieder­österreich
2020-12-02,485,Nieder­österreich
2020-12-03,598,Nieder­österreich
2020-12-04,617,Nieder­österreich
2020-12-05,524,Nieder­österreich
2020-12-06,402,Nieder­österreich
2020-12-07,371,Nieder­österreich
2020-12-08,531,Nieder­österreich
2020-12-09,280,Nieder­österreich
2020-12-10,594,Nieder­österreich
2020-12-11,392,Nieder­österreich
2020-12-12,422,Nieder­österreich
2020-12-13,430,Nieder­österreich
2020-12-14,518,Nieder­österreich
2020-12-15,394,Nieder­österreich
2020-12-16,453,Nieder­österreich
2020-12-17,334,Nieder­österreich
2020-12-18,306,Nieder­österreich
2020-12-19,325,Nieder­österreich
2020-12-20,252,Nieder­österreich
2020-12-21,305,Nieder­österreich
2020-12-22,507,Nieder­österreich
2020-12-23,436,Nieder­österreich
2020-12-24,318,Nieder­österreich
2020-12-25,187,Nieder­österreich
2020-12-26,257,Nieder­österreich
2020-12-27,270,Nieder­österreich
2020-12-28,301,Nieder­österreich
2020-12-29,538,Nieder­österreich
2020-12-30,453,Nieder­österreich
2020-12-31,330,Nieder­österreich
2021-01-01,307,Nieder­österreich
2021-01-02,276,Nieder­österreich
2020-08-01,1,Voralberg 
2020-08-02,1,Voralberg 
2020-08-03,0,Voralberg 
2020-08-04,3,Voralberg 
2020-08-05,4,Voralberg 
2020-08-06,3,Voralberg 
2020-08-07,3,Voralberg 
2020-08-08,1,Voralberg 
2020-08-09,8,Voralberg 
2020-08-10,3,Voralberg 
2020-08-11,2,Voralberg 
2020-08-12,6,Voralberg 
2020-08-13,11,Voralberg 
2020-08-14,6,Voralberg 
2020-08-15,1,Voralberg 
2020-08-16,6,Voralberg 
2020-08-17,5,Voralberg 
2020-08-18,2,Voralberg 
2020-08-19,14,Voralberg 
2020-08-20,5,Voralberg 
2020-08-21,1,Voralberg 
2020-08-22,4,Voralberg 
2020-08-23,4,Voralberg 
2020-08-24,7,Voralberg 
2020-08-25,2,Voralberg 
2020-08-26,9,Voralberg 
2020-08-27,5,Voralberg 
2020-08-28,2,Voralberg 
2020-08-29,1,Voralberg 
2020-08-30,11,Voralberg 
2020-08-31,11,Voralberg 
2020-09-01,7,Voralberg 
2020-09-02,6,Voralberg 
2020-09-03,14,Voralberg 
2020-09-04,20,Voralberg 
2020-09-05,9,Voralberg 
2020-09-06,18,Voralberg 
2020-09-07,26,Voralberg 
2020-09-08,20,Voralberg 
2020-09-09,28,Voralberg 
2020-09-10,44,Voralberg 
2020-09-11,76,Voralberg 
2020-09-12,11,Voralberg 
2020-09-13,29,Voralberg 
2020-09-14,52,Voralberg 
2020-09-15,20,Voralberg 
2020-09-16,50,Voralberg 
2020-09-17,35,Voralberg 
2020-09-18,42,Voralberg 
2020-09-19,42,Voralberg 
2020-09-20,35,Voralberg 
2020-09-21,33,Voralberg 
2020-09-22,18,Voralberg 
2020-09-23,29,Voralberg 
2020-09-24,20,Voralberg 
2020-09-25,33,Voralberg 
2020-09-26,25,Voralberg 
2020-09-27,17,Voralberg 
2020-09-28,34,Voralberg 
2020-09-29,16,Voralberg 
2020-09-30,21,Voralberg 
2020-10-01,56,Voralberg 
2020-10-02,52,Voralberg 
2020-10-03,36,Voralberg 
2020-10-04,40,Voralberg 
2020-10-05,29,Voralberg 
2020-10-06,42,Voralberg 
2020-10-07,38,Voralberg 
2020-10-08,47,Voralberg 
2020-10-09,61,Voralberg 
2020-10-10,66,Voralberg 
2020-10-11,66,Voralberg 
2020-10-12,55,Voralberg 
2020-10-13,22,Voralberg 
2020-10-14,92,Voralberg 
2020-10-15,137,Voralberg 
2020-10-16,95,Voralberg 
2020-10-17,116,Voralberg 
2020-10-18,116,Voralberg 
2020-10-19,76,Voralberg 
2020-10-20,64,Voralberg 
2020-10-21,176,Voralberg 
2020-10-22,169,Voralberg 
2020-10-23,256,Voralberg 
2020-10-24,242,Voralberg 
2020-10-25,96,Voralberg 
2020-10-26,180,Voralberg 
2020-10-27,268,Voralberg 
2020-10-28,169,Voralberg 
2020-10-29,340,Voralberg 
2020-10-30,422,Voralberg 
2020-10-31,274,Voralberg 
2020-11-01,389,Voralberg 
2020-11-02,293,Voralberg 
2020-11-03,433,Voralberg 
2020-11-04,504,Voralberg 
2020-11-05,382,Voralberg 
2020-11-06,483,Voralberg 
2020-11-07,409,Voralberg 
2020-11-08,367,Voralberg 
2020-11-09,414,Voralberg 
2020-11-10,536,Voralberg 
2020-11-11,365,Voralberg 
2020-11-12,803,Voralberg 
2020-11-13,357,Voralberg 
2020-11-14,361,Voralberg 
2020-11-15,254,Voralberg 
2020-11-16,300,Voralberg 
2020-11-17,302,Voralberg 
2020-11-18,466,Voralberg 
2020-11-19,324,Voralberg 
2020-11-20,321,Voralberg 
2020-11-21,326,Voralberg 
2020-11-22,110,Voralberg 
2020-11-23,89,Voralberg 
2020-11-24,158,Voralberg 
2020-11-25,309,Voralberg 
2020-11-26,236,Voralberg 
2020-11-27,202,Voralberg 
2020-11-28,103,Voralberg 
2020-11-29,91,Voralberg 
2020-11-30,64,Voralberg 
2020-12-01,173,Voralberg 
2020-12-02,148,Voralberg 
2020-12-03,118,Voralberg 
2020-12-04,183,Voralberg 
2020-12-05,243,Voralberg 
2020-12-06,186,Voralberg 
2020-12-07,133,Voralberg 
2020-12-08,79,Voralberg 
2020-12-09,127,Voralberg 
2020-12-10,150,Voralberg 
2020-12-11,105,Voralberg 
2020-12-12,149,Voralberg 
2020-12-13,102,Voralberg 
2020-12-14,53,Voralberg 
2020-12-15,130,Voralberg 
2020-12-16,115,Voralberg 
2020-12-17,121,Voralberg 
2020-12-18,102,Voralberg 
2020-12-19,121,Voralberg 
2020-12-20,78,Voralberg 
2020-12-21,61,Voralberg 
2020-12-22,105,Voralberg 
2020-12-23,230,Voralberg 
2020-12-24,40,Voralberg 
2020-12-25,68,Voralberg 
2020-12-26,26,Voralberg 
2020-12-27,99,Voralberg 
2020-12-28,87,Voralberg 
2020-12-29,214,Voralberg 
2020-12-30,164,Voralberg 
2020-12-31,73,Voralberg 
2021-01-01,86,Voralberg 
2021-01-02,27,Voralberg 
2020-08-01,2,Tirol
2020-08-02,6,Tirol
2020-08-03,3,Tirol
2020-08-04,7,Tirol
2020-08-05,2,Tirol
2020-08-06,1,Tirol
2020-08-07,2,Tirol
2020-08-08,1,Tirol
2020-08-09,3,Tirol
2020-08-10,13,Tirol
2020-08-11,27,Tirol
2020-08-12,20,Tirol
2020-08-13,60,Tirol
2020-08-14,38,Tirol
2020-08-15,13,Tirol
2020-08-16,20,Tirol
2020-08-17,35,Tirol
2020-08-18,20,Tirol
2020-08-19,21,Tirol
2020-08-20,31,Tirol
2020-08-21,40,Tirol
2020-08-22,25,Tirol
2020-08-23,11,Tirol
2020-08-24,25,Tirol
2020-08-25,34,Tirol
2020-08-26,43,Tirol
2020-08-27,29,Tirol
2020-08-28,40,Tirol
2020-08-29,37,Tirol
2020-08-30,19,Tirol
2020-08-31,38,Tirol
2020-09-01,50,Tirol
2020-09-02,62,Tirol
2020-09-03,47,Tirol
2020-09-04,35,Tirol
2020-09-05,19,Tirol
2020-09-06,34,Tirol
2020-09-07,56,Tirol
2020-09-08,76,Tirol
2020-09-09,73,Tirol
2020-09-10,70,Tirol
2020-09-11,109,Tirol
2020-09-12,51,Tirol
2020-09-13,38,Tirol
2020-09-14,102,Tirol
2020-09-15,87,Tirol
2020-09-16,69,Tirol
2020-09-17,66,Tirol
2020-09-18,89,Tirol
2020-09-19,55,Tirol
2020-09-20,24,Tirol
2020-09-21,60,Tirol
2020-09-22,71,Tirol
2020-09-23,56,Tirol
2020-09-24,60,Tirol
2020-09-25,58,Tirol
2020-09-26,53,Tirol
2020-09-27,34,Tirol
2020-09-28,61,Tirol
2020-09-29,66,Tirol
2020-09-30,80,Tirol
2020-10-01,85,Tirol
2020-10-02,111,Tirol
2020-10-03,76,Tirol
2020-10-04,97,Tirol
2020-10-05,74,Tirol
2020-10-06,132,Tirol
2020-10-07,93,Tirol
2020-10-08,113,Tirol
2020-10-09,109,Tirol
2020-10-10,125,Tirol
2020-10-11,120,Tirol
2020-10-12,154,Tirol
2020-10-13,203,Tirol
2020-10-14,209,Tirol
2020-10-15,268,Tirol
2020-10-16,220,Tirol
2020-10-17,165,Tirol
2020-10-18,97,Tirol
2020-10-19,262,Tirol
2020-10-20,250,Tirol
2020-10-21,277,Tirol
2020-10-22,505,Tirol
2020-10-23,432,Tirol
2020-10-24,280,Tirol
2020-10-25,319,Tirol
2020-10-26,364,Tirol
2020-10-27,540,Tirol
2020-10-28,583,Tirol
2020-10-29,560,Tirol
2020-10-30,728,Tirol
2020-10-31,448,Tirol
2020-11-01,465,Tirol
2020-11-02,793,Tirol
2020-11-03,795,Tirol
2020-11-04,820,Tirol
2020-11-05,775,Tirol
2020-11-06,1004,Tirol
2020-11-07,517,Tirol
2020-11-08,740,Tirol
2020-11-09,820,Tirol
2020-11-10,988,Tirol
2020-11-11,1010,Tirol
2020-11-12,677,Tirol
2020-11-13,769,Tirol
2020-11-14,535,Tirol
2020-11-15,603,Tirol
2020-11-16,825,Tirol
2020-11-17,769,Tirol
2020-11-18,685,Tirol
2020-11-19,799,Tirol
2020-11-20,606,Tirol
2020-11-21,616,Tirol
2020-11-22,380,Tirol
2020-11-23,596,Tirol
2020-11-24,715,Tirol
2020-11-25,604,Tirol
2020-11-26,507,Tirol
2020-11-27,501,Tirol
2020-11-28,280,Tirol
2020-11-29,145,Tirol
2020-11-30,433,Tirol
2020-12-01,293,Tirol
2020-12-02,365,Tirol
2020-12-03,325,Tirol
2020-12-04,300,Tirol
2020-12-05,437,Tirol
2020-12-06,260,Tirol
2020-12-07,187,Tirol
2020-12-08,226,Tirol
2020-12-09,239,Tirol
2020-12-10,199,Tirol
2020-12-11,174,Tirol
2020-12-12,228,Tirol
2020-12-13,161,Tirol
2020-12-14,226,Tirol
2020-12-15,200,Tirol
2020-12-16,190,Tirol
2020-12-17,168,Tirol
2020-12-18,178,Tirol
2020-12-19,129,Tirol
2020-12-20,133,Tirol
2020-12-21,224,Tirol
2020-12-22,218,Tirol
2020-12-23,196,Tirol
2020-12-24,139,Tirol
2020-12-25,134,Tirol
2020-12-26,68,Tirol
2020-12-27,191,Tirol
2020-12-28,193,Tirol
2020-12-29,245,Tirol
2020-12-30,142,Tirol
2020-12-31,183,Tirol
2021-01-01,222,Tirol
2021-01-02,180,Tirol
2020-08-01,3,Karnten/Carinthia
2020-08-02,3,Karnten/Carinthia
2020-08-03,3,Karnten/Carinthia
2020-08-04,1,Karnten/Carinthia
2020-08-05,7,Karnten/Carinthia
2020-08-06,3,Karnten/Carinthia
2020-08-07,5,Karnten/Carinthia
2020-08-08,5,Karnten/Carinthia
2020-08-09,5,Karnten/Carinthia
2020-08-10,2,Karnten/Carinthia
2020-08-11,5,Karnten/Carinthia
2020-08-12,6,Karnten/Carinthia
2020-08-13,26,Karnten/Carinthia
2020-08-14,28,Karnten/Carinthia
2020-08-15,8,Karnten/Carinthia
2020-08-16,8,Karnten/Carinthia
2020-08-17,2,Karnten/Carinthia
2020-08-18,6,Karnten/Carinthia
2020-08-19,6,Karnten/Carinthia
2020-08-20,7,Karnten/Carinthia
2020-08-21,5,Karnten/Carinthia
2020-08-22,7,Karnten/Carinthia
2020-08-23,4,Karnten/Carinthia
2020-08-24,2,Karnten/Carinthia
2020-08-25,3,Karnten/Carinthia
2020-08-26,7,Karnten/Carinthia
2020-08-27,6,Karnten/Carinthia
2020-08-28,5,Karnten/Carinthia
2020-08-29,0,Karnten/Carinthia
2020-08-30,2,Karnten/Carinthia
2020-08-31,2,Karnten/Carinthia
2020-09-01,2,Karnten/Carinthia
