date,confirm,region
2020-12-12,156,Buckinghamshire CC
2020-12-13,217,Buckinghamshire CC
2020-12-14,318,Buckinghamshire CC
2020-12-15,287,Buckinghamshire CC
2020-12-16,332,Buckinghamshire CC
2020-12-17,313,Buckinghamshire CC
2020-12-18,390,Buckinghamshire CC
2020-12-19,245,Buckinghamshire CC
2020-12-20,367,Buckinghamshire CC
2020-12-21,561,Buckinghamshire CC
2020-12-22,455,Buckinghamshire CC
2020-12-23,439,Buckinghamshire CC
2020-12-24,389,Buckinghamshire CC
2020-12-25,170,Buckinghamshire CC
2020-12-26,493,Buckinghamshire CC
2020-12-27,527,Buckinghamshire CC
2020-12-28,451,Buckinghamshire CC
2020-12-29,867,Buckinghamshire CC
2020-12-30,668,Buckinghamshire CC
2020-12-31,448,Buckinghamshire CC
2021-01-01,294,Buckinghamshire CC
2021-01-02,461,Buckinghamshire CC
2020-08-01,0,Portsmouth
2020-08-02,1,Portsmouth
2020-08-03,0,Portsmouth
2020-08-04,1,Portsmouth
2020-08-05,3,Portsmouth
2020-08-06,2,Portsmouth
2020-08-07,0,Portsmouth
2020-08-08,0,Portsmouth
2020-08-09,0,Portsmouth
2020-08-10,0,Portsmouth
2020-08-11,1,Portsmouth
2020-08-12,5,Portsmouth
2020-08-13,0,Portsmouth
2020-08-14,0,Portsmouth
2020-08-15,0,Portsmouth
2020-08-16,0,Portsmouth
2020-08-17,1,Portsmouth
2020-08-18,2,Portsmouth
2020-08-19,3,Portsmouth
2020-08-20,3,Portsmouth
2020-08-21,1,Portsmouth
2020-08-22,0,Portsmouth
2020-08-23,1,Portsmouth
2020-08-24,4,Portsmouth
2020-08-25,1,Portsmouth
2020-08-26,0,Portsmouth
2020-08-27,7,Portsmouth
2020-08-28,3,Portsmouth
2020-08-29,2,Portsmouth
2020-08-30,0,Portsmouth
2020-08-31,3,Portsmouth
2020-09-01,3,Portsmouth
2020-09-02,2,Portsmouth
2020-09-03,3,Portsmouth
2020-09-04,1,Portsmouth
2020-09-05,1,Portsmouth
2020-09-06,5,Portsmouth
2020-09-07,6,Portsmouth
2020-09-08,8,Portsmouth
2020-09-09,6,Portsmouth
2020-09-10,3,Portsmouth
2020-09-11,1,Portsmouth
2020-09-12,0,Portsmouth
2020-09-13,1,Portsmouth
2020-09-14,2,Portsmouth
2020-09-15,4,Portsmouth
2020-09-16,2,Portsmouth
2020-09-17,7,Portsmouth
2020-09-18,5,Portsmouth
2020-09-19,10,Portsmouth
2020-09-20,6,Portsmouth
2020-09-21,2,Portsmouth
2020-09-22,13,Portsmouth
2020-09-23,10,Portsmouth
2020-09-24,6,Portsmouth
2020-09-25,10,Portsmouth
2020-09-26,6,Portsmouth
2020-09-27,9,Portsmouth
2020-09-28,6,Portsmouth
2020-09-29,14,Portsmouth
2020-09-30,12,Portsmouth
2020-10-01,20,Portsmouth
2020-10-02,29,Portsmouth
2020-10-03,26,Portsmouth
2020-10-04,43,Portsmouth
2020-10-05,36,Portsmouth
2020-10-06,46,Portsmouth
2020-10-07,55,Portsmouth
2020-10-08,77,Portsmouth
2020-10-09,57,Portsmouth
2020-10-10,54,Portsmouth
2020-10-11,57,Portsmouth
2020-10-12,48,Portsmouth
2020-10-13,79,Portsmouth
2020-10-14,60,Portsmouth
2020-10-15,75,Portsmouth
2020-10-16,73,Portsmouth
2020-10-17,46,Portsmouth
2020-10-18,36,Portsmouth
2020-10-19,69,Portsmouth
2020-10-20,93,Portsmouth
2020-10-21,88,Portsmouth
2020-10-22,89,Portsmouth
2020-10-23,62,Portsmouth
2020-10-24,42,Portsmouth
2020-10-25,49,Portsmouth
2020-10-26,84,Portsmouth
2020-10-27,86,Portsmouth
2020-10-28,80,Portsmouth
2020-10-29,59,Portsmouth
2020-10-30,68,Portsmouth
2020-10-31,37,Portsmouth
2020-11-01,23,Portsmouth
2020-11-02,115,Portsmouth
2020-11-03,73,Portsmouth
2020-11-04,69,Portsmouth
2020-11-05,85,Portsmouth
2020-11-06,65,Portsmouth
2020-11-07,64,Portsmouth
2020-11-08,79,Portsmouth
2020-11-09,114,Portsmouth
2020-11-10,107,Portsmouth
2020-11-11,88,Portsmouth
2020-11-12,108,Portsmouth
2020-11-13,116,Portsmouth
2020-11-14,53,Portsmouth
2020-11-15,54,Portsmouth
2020-11-16,101,Portsmouth
2020-11-17,56,Portsmouth
2020-11-18,68,Portsmouth
2020-11-19,68,Portsmouth
2020-11-20,36,Portsmouth
2020-11-21,42,Portsmouth
2020-11-22,24,Portsmouth
2020-11-23,60,Portsmouth
2020-11-24,38,Portsmouth
2020-11-25,33,Portsmouth
2020-11-26,21,Portsmouth
2020-11-27,39,Portsmouth
2020-11-28,38,Portsmouth
2020-11-29,19,Portsmouth
2020-11-30,54,Portsmouth
2020-12-01,30,Portsmouth
2020-12-02,65,Portsmouth
2020-12-03,44,Portsmouth
2020-12-04,56,Portsmouth
2020-12-05,36,Portsmouth
2020-12-06,42,Portsmouth
2020-12-07,79,Portsmouth
2020-12-08,61,Portsmouth
2020-12-09,59,Portsmouth
2020-12-10,84,Portsmouth
2020-12-11,80,Portsmouth
2020-12-12,61,Portsmouth
2020-12-13,63,Portsmouth
2020-12-14,103,Portsmouth
2020-12-15,158,Portsmouth
2020-12-16,140,Portsmouth
2020-12-17,118,Portsmouth
2020-12-18,108,Portsmouth
2020-12-19,95,Portsmouth
2020-12-20,115,Portsmouth
2020-12-21,184,Portsmouth
2020-12-22,169,Portsmouth
2020-12-23,172,Portsmouth
2020-12-24,102,Portsmouth
2020-12-25,65,Portsmouth
2020-12-26,158,Portsmouth
2020-12-27,214,Portsmouth
2020-12-28,205,Portsmouth
2020-12-29,287,Portsmouth
2020-12-30,200,Portsmouth
2020-12-31,181,Portsmouth
2021-01-01,88,Portsmouth
2021-01-02,182,Portsmouth
2020-08-01,0,Southampton
2020-08-02,0,Southampton
2020-08-03,0,Southampton
2020-08-04,7,Southampton
2020-08-05,2,Southampton
2020-08-06,1,Southampton
2020-08-07,0,Southampton
2020-08-08,0,Southampton
2020-08-09,0,Southampton
2020-08-10,4,Southampton
2020-08-11,1,Southampton
2020-08-12,2,Southampton
2020-08-13,2,Southampton
2020-08-14,3,Southampton
2020-08-15,0,Southampton
2020-08-16,0,Southampton
2020-08-17,2,Southampton
2020-08-18,0,Southampton
2020-08-19,2,Southampton
2020-08-20,2,Southampton
2020-08-21,1,Southampton
2020-08-22,3,Southampton
2020-08-23,5,Southampton
2020-08-24,6,Southampton
2020-08-25,7,Southampton
2020-08-26,2,Southampton
2020-08-27,5,Southampton
2020-08-28,0,Southampton
2020-08-29,0,Southampton
2020-08-30,1,Southampton
2020-08-31,1,Southampton
2020-09-01,2,Southampton
2020-09-02,3,Southampton
2020-09-03,8,Southampton
2020-09-04,3,Southampton
2020-09-05,4,Southampton
2020-09-06,2,Southampton
2020-09-07,3,Southampton
2020-09-08,2,Southampton
2020-09-09,3,Southampton
2020-09-10,0,Southampton
2020-09-11,6,Southampton
2020-09-12,2,Southampton
2020-09-13,1,Southampton
2020-09-14,1,Southampton
2020-09-15,3,Southampton
2020-09-16,7,Southampton
2020-09-17,12,Southampton
2020-09-18,11,Southampton
2020-09-19,4,Southampton
2020-09-20,3,Southampton
2020-09-21,3,Southampton
2020-09-22,5,Southampton
2020-09-23,14,Southampton
2020-09-24,4,Southampton
2020-09-25,2,Southampton
2020-09-26,12,Southampton
2020-09-27,8,Southampton
2020-09-28,15,Southampton
2020-09-29,8,Southampton
2020-09-30,19,Southampton
2020-10-01,22,Southampton
2020-10-02,13,Southampton
2020-10-03,11,Southampton
2020-10-04,20,Southampton
2020-10-05,17,Southampton
2020-10-06,18,Southampton
2020-10-07,32,Southampton
2020-10-08,38,Southampton
2020-10-09,21,Southampton
2020-10-10,17,Southampton
2020-10-11,22,Southampton
2020-10-12,18,Southampton
2020-10-13,28,Southampton
2020-10-14,29,Southampton
2020-10-15,29,Southampton
2020-10-16,33,Southampton
2020-10-17,30,Southampton
2020-10-18,20,Southampton
2020-10-19,49,Southampton
2020-10-20,42,Southampton
2020-10-21,54,Southampton
2020-10-22,71,Southampton
2020-10-23,56,Southampton
2020-10-24,43,Southampton
2020-10-25,55,Southampton
2020-10-26,63,Southampton
2020-10-27,89,Southampton
2020-10-28,57,Southampton
2020-10-29,62,Southampton
2020-10-30,73,Southampton
2020-10-31,58,Southampton
2020-11-01,28,Southampton
2020-11-02,86,Southampton
2020-11-03,72,Southampton
2020-11-04,71,Southampton
2020-11-05,67,Southampton
2020-11-06,76,Southampton
2020-11-07,51,Southampton
2020-11-08,68,Southampton
2020-11-09,95,Southampton
2020-11-10,113,Southampton
2020-11-11,74,Southampton
2020-11-12,72,Southampton
2020-11-13,98,Southampton
2020-11-14,56,Southampton
2020-11-15,54,Southampton
2020-11-16,85,Southampton
2020-11-17,60,Southampton
2020-11-18,38,Southampton
2020-11-19,43,Southampton
2020-11-20,22,Southampton
2020-11-21,25,Southampton
2020-11-22,27,Southampton
2020-11-23,32,Southampton
2020-11-24,37,Southampton
2020-11-25,32,Southampton
2020-11-26,22,Southampton
2020-11-27,24,Southampton
2020-11-28,19,Southampton
2020-11-29,18,Southampton
2020-11-30,32,Southampton
2020-12-01,21,Southampton
2020-12-02,27,Southampton
2020-12-03,29,Southampton
2020-12-04,22,Southampton
2020-12-05,23,Southampton
2020-12-06,23,Southampton
2020-12-07,49,Southampton
2020-12-08,30,Southampton
2020-12-09,29,Southampton
2020-12-10,35,Southampton
2020-12-11,43,Southampton
2020-12-12,42,Southampton
2020-12-13,33,Southampton
2020-12-14,79,Southampton
2020-12-15,75,Southampton
2020-12-16,87,Southampton
2020-12-17,86,Southampton
2020-12-18,91,Southampton
2020-12-19,93,Southampton
2020-12-20,85,Southampton
2020-12-21,165,Southampton
2020-12-22,191,Southampton
2020-12-23,129,Southampton
2020-12-24,103,Southampton
2020-12-25,43,Southampton
2020-12-26,164,Southampton
2020-12-27,194,Southampton
2020-12-28,192,Southampton
2020-12-29,389,Southampton
2020-12-30,294,Southampton
2020-12-31,226,Southampton
2021-01-01,117,Southampton
2021-01-02,256,Southampton
2020-08-01,0,Brighton and Hove
2020-08-02,2,Brighton and Hove
2020-08-03,0,Brighton and Hove
2020-08-04,3,Brighton and Hove
2020-08-05,2,Brighton and Hove
2020-08-06,2,Brighton and Hove
2020-08-07,2,Brighton and Hove
2020-08-08,0,Brighton and Hove
2020-08-09,0,Brighton and Hove
2020-08-10,1,Brighton and Hove
2020-08-11,2,Brighton and Hove
2020-08-12,1,Brighton and Hove
2020-08-13,2,Brighton and Hove
2020-08-14,4,Brighton and Hove
2020-08-15,2,Brighton and Hove
2020-08-16,0,Brighton and Hove
2020-08-17,3,Brighton and Hove
2020-08-18,2,Brighton and Hove
2020-08-19,0,Brighton and Hove
2020-08-20,4,Brighton and Hove
2020-08-21,4,Brighton and Hove
2020-08-22,4,Brighton and Hove
2020-08-23,6,Brighton and Hove
2020-08-24,1,Brighton and Hove
2020-08-25,2,Brighton and Hove
2020-08-26,4,Brighton and Hove
2020-08-27,6,Brighton and Hove
2020-08-28,9,Brighton and Hove
2020-08-29,2,Brighton and Hove
2020-08-30,5,Brighton and Hove
2020-08-31,2,Brighton and Hove
2020-09-01,3,Brighton and Hove
2020-09-02,3,Brighton and Hove
2020-09-03,9,Brighton and Hove
2020-09-04,5,Brighton and Hove
2020-09-05,8,Brighton and Hove
2020-09-06,5,Brighton and Hove
2020-09-07,9,Brighton and Hove
2020-09-08,8,Brighton and Hove
2020-09-09,3,Brighton and Hove
2020-09-10,23,Brighton and Hove
2020-09-11,9,Brighton and Hove
2020-09-12,13,Brighton and Hove
2020-09-13,3,Brighton and Hove
2020-09-14,7,Brighton and Hove
2020-09-15,4,Brighton and Hove
2020-09-16,8,Brighton and Hove
2020-09-17,1,Brighton and Hove
2020-09-18,4,Brighton and Hove
2020-09-19,1,Brighton and Hove
2020-09-20,2,Brighton and Hove
2020-09-21,1,Brighton and Hove
2020-09-22,5,Brighton and Hove
2020-09-23,6,Brighton and Hove
2020-09-24,5,Brighton and Hove
2020-09-25,6,Brighton and Hove
2020-09-26,4,Brighton and Hove
2020-09-27,10,Brighton and Hove
2020-09-28,10,Brighton and Hove
2020-09-29,17,Brighton and Hove
2020-09-30,26,Brighton and Hove
2020-10-01,21,Brighton and Hove
2020-10-02,30,Brighton and Hove
2020-10-03,52,Brighton and Hove
2020-10-04,36,Brighton and Hove
2020-10-05,32,Brighton and Hove
2020-10-06,38,Brighton and Hove
2020-10-07,35,Brighton and Hove
2020-10-08,46,Brighton and Hove
2020-10-09,58,Brighton and Hove
2020-10-10,36,Brighton and Hove
2020-10-11,22,Brighton and Hove
2020-10-12,44,Brighton and Hove
2020-10-13,58,Brighton and Hove
2020-10-14,55,Brighton and Hove
2020-10-15,30,Brighton and Hove
2020-10-16,49,Brighton and Hove
2020-10-17,39,Brighton and Hove
2020-10-18,48,Brighton and Hove
2020-10-19,83,Brighton and Hove
2020-10-20,96,Brighton and Hove
2020-10-21,94,Brighton and Hove
2020-10-22,79,Brighton and Hove
2020-10-23,80,Brighton and Hove
2020-10-24,59,Brighton and Hove
2020-10-25,53,Brighton and Hove
2020-10-26,95,Brighton and Hove
2020-10-27,77,Brighton and Hove
2020-10-28,62,Brighton and Hove
2020-10-29,66,Brighton and Hove
2020-10-30,37,Brighton and Hove
2020-10-31,38,Brighton and Hove
2020-11-01,30,Brighton and Hove
2020-11-02,67,Brighton and Hove
2020-11-03,78,Brighton and Hove
2020-11-04,57,Brighton and Hove
2020-11-05,51,Brighton and Hove
2020-11-06,57,Brighton and Hove
2020-11-07,71,Brighton and Hove
2020-11-08,73,Brighton and Hove
2020-11-09,99,Brighton and Hove
2020-11-10,78,Brighton and Hove
2020-11-11,87,Brighton and Hove
2020-11-12,56,Brighton and Hove
2020-11-13,64,Brighton and Hove
2020-11-14,45,Brighton and Hove
2020-11-15,22,Brighton and Hove
2020-11-16,70,Brighton and Hove
2020-11-17,33,Brighton and Hove
2020-11-18,39,Brighton and Hove
2020-11-19,21,Brighton and Hove
2020-11-20,25,Brighton and Hove
2020-11-21,15,Brighton and Hove
2020-11-22,25,Brighton and Hove
2020-11-23,33,Brighton and Hove
2020-11-24,26,Brighton and Hove
2020-11-25,29,Brighton and Hove
2020-11-26,18,Brighton and Hove
2020-11-27,33,Brighton and Hove
2020-11-28,16,Brighton and Hove
2020-11-29,14,Brighton and Hove
2020-11-30,28,Brighton and Hove
2020-12-01,37,Brighton and Hove
2020-12-02,39,Brighton and Hove
2020-12-03,26,Brighton and Hove
2020-12-04,17,Brighton and Hove
2020-12-05,21,Brighton and Hove
2020-12-06,22,Brighton and Hove
2020-12-07,32,Brighton and Hove
2020-12-08,44,Brighton and Hove
2020-12-09,57,Brighton and Hove
2020-12-10,44,Brighton and Hove
2020-12-11,65,Brighton and Hove
2020-12-12,32,Brighton and Hove
2020-12-13,70,Brighton and Hove
2020-12-14,99,Brighton and Hove
2020-12-15,94,Brighton and Hove
2020-12-16,122,Brighton and Hove
2020-12-17,130,Brighton and Hove
2020-12-18,95,Brighton and Hove
2020-12-19,66,Brighton and Hove
2020-12-20,108,Brighton and Hove
2020-12-21,162,Brighton and Hove
2020-12-22,187,Brighton and Hove
2020-12-23,160,Brighton and Hove
2020-12-24,148,Brighton and Hove
2020-12-25,84,Brighton and Hove
2020-12-26,184,Brighton and Hove
2020-12-27,210,Brighton and Hove
2020-12-28,222,Brighton and Hove
2020-12-29,413,Brighton and Hove
2020-12-30,377,Brighton and Hove
2020-12-31,337,Brighton and Hove
2021-01-01,160,Brighton and Hove
2021-01-02,300,Brighton and Hove
2020-08-01,7,Coventry
2020-08-02,6,Coventry
2020-08-03,8,Coventry
2020-08-04,5,Coventry
2020-08-05,9,Coventry
2020-08-06,10,Coventry
2020-08-07,10,Coventry
2020-08-08,11,Coventry
2020-08-09,3,Coventry
2020-08-10,12,Coventry
2020-08-11,11,Coventry
2020-08-12,8,Coventry
2020-08-13,10,Coventry
2020-08-14,27,Coventry
2020-08-15,11,Coventry
2020-08-16,6,Coventry
2020-08-17,6,Coventry
2020-08-18,7,Coventry
2020-08-19,5,Coventry
2020-08-20,7,Coventry
2020-08-21,3,Coventry
2020-08-22,7,Coventry
2020-08-23,9,Coventry
2020-08-24,9,Coventry
2020-08-25,10,Coventry
2020-08-26,10,Coventry
2020-08-27,13,Coventry
2020-08-28,13,Coventry
2020-08-29,6,Coventry
2020-08-30,5,Coventry
2020-08-31,10,Coventry
2020-09-01,11,Coventry
2020-09-02,17,Coventry
2020-09-03,21,Coventry
2020-09-04,12,Coventry
2020-09-05,7,Coventry
2020-09-06,18,Coventry
2020-09-07,32,Coventry
2020-09-08,17,Coventry
2020-09-09,20,Coventry
2020-09-10,16,Coventry
2020-09-11,24,Coventry
2020-09-12,16,Coventry
2020-09-13,12,Coventry
2020-09-14,23,Coventry
2020-09-15,18,Coventry
2020-09-16,19,Coventry
2020-09-17,29,Coventry
2020-09-18,33,Coventry
2020-09-19,35,Coventry
2020-09-20,38,Coventry
2020-09-21,47,Coventry
2020-09-22,25,Coventry
2020-09-23,45,Coventry
2020-09-24,42,Coventry
2020-09-25,37,Coventry
2020-09-26,23,Coventry
2020-09-27,39,Coventry
2020-09-28,51,Coventry
2020-09-29,36,Coventry
2020-09-30,60,Coventry
2020-10-01,59,Coventry
2020-10-02,66,Coventry
2020-10-03,54,Coventry
2020-10-04,68,Coventry
2020-10-05,73,Coventry
2020-10-06,81,Coventry
2020-10-07,105,Coventry
2020-10-08,111,Coventry
2020-10-09,92,Coventry
2020-10-10,82,Coventry
2020-10-11,75,Coventry
2020-10-12,96,Coventry
2020-10-13,101,Coventry
2020-10-14,95,Coventry
2020-10-15,115,Coventry
2020-10-16,89,Coventry
2020-10-17,65,Coventry
2020-10-18,70,Coventry
2020-10-19,121,Coventry
2020-10-20,122,Coventry
2020-10-21,126,Coventry
2020-10-22,116,Coventry
2020-10-23,78,Coventry
2020-10-24,85,Coventry
2020-10-25,58,Coventry
2020-10-26,113,Coventry
2020-10-27,94,Coventry
2020-10-28,120,Coventry
2020-10-29,110,Coventry
2020-10-30,103,Coventry
2020-10-31,104,Coventry
2020-11-01,67,Coventry
2020-11-02,140,Coventry
2020-11-03,139,Coventry
2020-11-04,133,Coventry
2020-11-05,111,Coventry
2020-11-06,143,Coventry
2020-11-07,109,Coventry
2020-11-08,113,Coventry
2020-11-09,191,Coventry
2020-11-10,181,Coventry
2020-11-11,178,Coventry
2020-11-12,133,Coventry
2020-11-13,147,Coventry
2020-11-14,118,Coventry
2020-11-15,91,Coventry
2020-11-16,162,Coventry
2020-11-17,102,Coventry
2020-11-18,96,Coventry
2020-11-19,103,Coventry
2020-11-20,120,Coventry
2020-11-21,70,Coventry
2020-11-22,81,Coventry
2020-11-23,126,Coventry
2020-11-24,101,Coventry
2020-11-25,118,Coventry
2020-11-26,86,Coventry
2020-11-27,88,Coventry
2020-11-28,59,Coventry
2020-11-29,49,Coventry
2020-11-30,80,Coventry
2020-12-01,69,Coventry
2020-12-02,77,Coventry
2020-12-03,68,Coventry
2020-12-04,79,Coventry
2020-12-05,60,Coventry
2020-12-06,44,Coventry
2020-12-07,94,Coventry
2020-12-08,114,Coventry
2020-12-09,86,Coventry
2020-12-10,91,Coventry
2020-12-11,82,Coventry
2020-12-12,93,Coventry
2020-12-13,80,Coventry
2020-12-14,157,Coventry
2020-12-15,137,Coventry
2020-12-16,109,Coventry
2020-12-17,146,Coventry
2020-12-18,117,Coventry
2020-12-19,95,Coventry
2020-12-20,121,Coventry
2020-12-21,161,Coventry
2020-12-22,193,Coventry
2020-12-23,157,Coventry
2020-12-24,103,Coventry
2020-12-25,73,Coventry
2020-12-26,147,Coventry
2020-12-27,152,Coventry
2020-12-28,212,Coventry
2020-12-29,355,Coventry
2020-12-30,304,Coventry
2020-12-31,272,Coventry
2021-01-01,128,Coventry
2021-01-02,331,Coventry
2020-08-01,2,Walsall
2020-08-02,2,Walsall
2020-08-03,4,Walsall
2020-08-04,4,Walsall
2020-08-05,2,Walsall
2020-08-06,4,Walsall
2020-08-07,1,Walsall
2020-08-08,0,Walsall
2020-08-09,2,Walsall
2020-08-10,9,Walsall
2020-08-11,11,Walsall
2020-08-12,9,Walsall
2020-08-13,6,Walsall
2020-08-14,7,Walsall
2020-08-15,2,Walsall
2020-08-16,4,Walsall
2020-08-17,4,Walsall
2020-08-18,6,Walsall
2020-08-19,5,Walsall
2020-08-20,16,Walsall
2020-08-21,3,Walsall
2020-08-22,2,Walsall
2020-08-23,1,Walsall
2020-08-24,6,Walsall
2020-08-25,2,Walsall
2020-08-26,6,Walsall
2020-08-27,7,Walsall
2020-08-28,6,Walsall
2020-08-29,1,Walsall
2020-08-30,3,Walsall
2020-08-31,5,Walsall
2020-09-01,15,Walsall
2020-09-02,8,Walsall
2020-09-03,9,Walsall
2020-09-04,18,Walsall
2020-09-05,6,Walsall
2020-09-06,10,Walsall
2020-09-07,23,Walsall
2020-09-08,21,Walsall
2020-09-09,14,Walsall
2020-09-10,16,Walsall
2020-09-11,18,Walsall
2020-09-12,11,Walsall
2020-09-13,9,Walsall
2020-09-14,19,Walsall
2020-09-15,18,Walsall
2020-09-16,26,Walsall
2020-09-17,28,Walsall
2020-09-18,36,Walsall
2020-09-19,32,Walsall
2020-09-20,31,Walsall
2020-09-21,37,Walsall
2020-09-22,26,Walsall
2020-09-23,37,Walsall
2020-09-24,35,Walsall
2020-09-25,32,Walsall
2020-09-26,28,Walsall
2020-09-27,28,Walsall
2020-09-28,39,Walsall
2020-09-29,42,Walsall
2020-09-30,53,Walsall
2020-10-01,63,Walsall
2020-10-02,50,Walsall
2020-10-03,49,Walsall
2020-10-04,38,Walsall
2020-10-05,64,Walsall
2020-10-06,61,Walsall
2020-10-07,72,Walsall
2020-10-08,60,Walsall
2020-10-09,86,Walsall
2020-10-10,57,Walsall
2020-10-11,58,Walsall
2020-10-12,77,Walsall
2020-10-13,84,Walsall
2020-10-14,78,Walsall
2020-10-15,103,Walsall
2020-10-16,100,Walsall
2020-10-17,87,Walsall
2020-10-18,76,Walsall
2020-10-19,142,Walsall
2020-10-20,159,Walsall
2020-10-21,154,Walsall
2020-10-22,137,Walsall
2020-10-23,142,Walsall
2020-10-24,98,Walsall
2020-10-25,111,Walsall
2020-10-26,168,Walsall
2020-10-27,157,Walsall
2020-10-28,146,Walsall
2020-10-29,128,Walsall
2020-10-30,152,Walsall
2020-10-31,113,Walsall
2020-11-01,92,Walsall
2020-11-02,194,Walsall
2020-11-03,183,Walsall
2020-11-04,145,Walsall
2020-11-05,156,Walsall
2020-11-06,134,Walsall
2020-11-07,133,Walsall
2020-11-08,150,Walsall
2020-11-09,210,Walsall
2020-11-10,189,Walsall
2020-11-11,204,Walsall
2020-11-12,174,Walsall
2020-11-13,160,Walsall
2020-11-14,118,Walsall
2020-11-15,128,Walsall
2020-11-16,198,Walsall
2020-11-17,154,Walsall
2020-11-18,124,Walsall
2020-11-19,133,Walsall
2020-11-20,126,Walsall
2020-11-21,89,Walsall
2020-11-22,87,Walsall
2020-11-23,129,Walsall
2020-11-24,123,Walsall
2020-11-25,119,Walsall
2020-11-26,89,Walsall
2020-11-27,82,Walsall
2020-11-28,72,Walsall
2020-11-29,97,Walsall
2020-11-30,95,Walsall
2020-12-01,90,Walsall
2020-12-02,75,Walsall
2020-12-03,73,Walsall
2020-12-04,71,Walsall
2020-12-05,61,Walsall
2020-12-06,54,Walsall
2020-12-07,91,Walsall
2020-12-08,70,Walsall
2020-12-09,74,Walsall
2020-12-10,74,Walsall
2020-12-11,83,Walsall
2020-12-12,86,Walsall
2020-12-13,69,Walsall
2020-12-14,128,Walsall
2020-12-15,108,Walsall
2020-12-16,101,Walsall
2020-12-17,94,Walsall
2020-12-18,110,Walsall
2020-12-19,91,Walsall
2020-12-20,119,Walsall
2020-12-21,177,Walsall
2020-12-22,151,Walsall
2020-12-23,158,Walsall
2020-12-24,100,Walsall
2020-12-25,67,Walsall
2020-12-26,131,Walsall
2020-12-27,161,Walsall
2020-12-28,188,Walsall
2020-12-29,385,Walsall
2020-12-30,388,Walsall
2020-12-31,342,Walsall
2021-01-01,188,Walsall
2021-01-02,368,Walsall
2020-08-01,1,North Yorkshire CC
2020-08-02,4,North Yorkshire CC
2020-08-03,1,North Yorkshire CC
2020-08-04,8,North Yorkshire CC
2020-08-05,7,North Yorkshire CC
2020-08-06,6,North Yorkshire CC
2020-08-07,4,North Yorkshire CC
2020-08-08,1,North Yorkshire CC
2020-08-09,3,North Yorkshire CC
2020-08-10,8,North Yorkshire CC
2020-08-11,6,North Yorkshire CC
2020-08-12,8,North Yorkshire CC
2020-08-13,8,North Yorkshire CC
2020-08-14,15,North Yorkshire CC
2020-08-15,2,North Yorkshire CC
2020-08-16,3,North Yorkshire CC
2020-08-17,8,North Yorkshire CC
2020-08-18,8,North Yorkshire CC
2020-08-19,7,North Yorkshire CC
2020-08-20,7,North Yorkshire CC
2020-08-21,3,North Yorkshire CC
2020-08-22,2,North Yorkshire CC
2020-08-23,2,North Yorkshire CC
2020-08-24,5,North Yorkshire CC
2020-08-25,4,North Yorkshire CC
2020-08-26,5,North Yorkshire CC
2020-08-27,15,North Yorkshire CC
2020-08-28,6,North Yorkshire CC
2020-08-29,9,North Yorkshire CC
2020-08-30,3,North Yorkshire CC
2020-08-31,10,North Yorkshire CC
2020-09-01,23,North Yorkshire CC
2020-09-02,26,North Yorkshire CC
2020-09-03,35,North Yorkshire CC
2020-09-04,36,North Yorkshire CC
2020-09-05,18,North Yorkshire CC
2020-09-06,18,North Yorkshire CC
2020-09-07,50,North Yorkshire CC
2020-09-08,34,North Yorkshire CC
2020-09-09,28,North Yorkshire CC
2020-09-10,31,North Yorkshire CC
2020-09-11,25,North Yorkshire CC
2020-09-12,12,North Yorkshire CC
2020-09-13,30,North Yorkshire CC
2020-09-14,33,North Yorkshire CC
2020-09-15,24,North Yorkshire CC
2020-09-16,34,North Yorkshire CC
2020-09-17,39,North Yorkshire CC
2020-09-18,27,North Yorkshire CC
2020-09-19,31,North Yorkshire CC
2020-09-20,43,North Yorkshire CC
2020-09-21,42,North Yorkshire CC
2020-09-22,53,North Yorkshire CC
2020-09-23,45,North Yorkshire CC
2020-09-24,48,North Yorkshire CC
2020-09-25,37,North Yorkshire CC
2020-09-26,31,North Yorkshire CC
2020-09-27,52,North Yorkshire CC
2020-09-28,82,North Yorkshire CC
2020-09-29,72,North Yorkshire CC
2020-09-30,83,North Yorkshire CC
2020-10-01,43,North Yorkshire CC
2020-10-02,91,North Yorkshire CC
2020-10-03,48,North Yorkshire CC
2020-10-04,57,North Yorkshire CC
2020-10-05,106,North Yorkshire CC
2020-10-06,99,North Yorkshire CC
2020-10-07,106,North Yorkshire CC
2020-10-08,121,North Yorkshire CC
2020-10-09,101,North Yorkshire CC
2020-10-10,87,North Yorkshire CC
2020-10-11,82,North Yorkshire CC
2020-10-12,138,North Yorkshire CC
2020-10-13,107,North Yorkshire CC
2020-10-14,133,North Yorkshire CC
2020-10-15,111,North Yorkshire CC
2020-10-16,115,North Yorkshire CC
2020-10-17,99,North Yorkshire CC
2020-10-18,113,North Yorkshire CC
2020-10-19,176,North Yorkshire CC
2020-10-20,157,North Yorkshire CC
2020-10-21,178,North Yorkshire CC
2020-10-22,145,North Yorkshire CC
2020-10-23,157,North Yorkshire CC
2020-10-24,119,North Yorkshire CC
2020-10-25,119,North Yorkshire CC
2020-10-26,201,North Yorkshire CC
2020-10-27,208,North Yorkshire CC
2020-10-28,210,North Yorkshire CC
2020-10-29,170,North Yorkshire CC
2020-10-30,201,North Yorkshire CC
2020-10-31,158,North Yorkshire CC
2020-11-01,147,North Yorkshire CC
