Area,Date,Country,New Cases,New Deaths,Public Outdoor Gathering Person Limit,Public Indoor Gathering Person Limit,Private Outdoor Gathering Person Limit,Private Indoor Gathering Person Limit,Public Outdoor Household Limit,Public Indoor Household Limit,Private Outdoor Household Limit,Private Indoor Household Limit,Mandatory Mask Wearing,Some Face-to-Face Businesses Closed,Gastronomy Closed,Leisure Venues Closed,Retail Closed,All Face-to-Face Businesses Closed,Curfew,Primary Schools Closed,Secondary Schools Closed,Universities Away
Redbridge and Waltham Forest,19/11/2020,England,203,3,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,1
Redbridge and Waltham Forest,20/11/2020,England,243,3,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,1
Redbridge and Waltham Forest,21/11/2020,England,175,0,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,1
Redbridge and Waltham Forest,22/11/2020,England,172,2,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,1
Redbridge and Waltham Forest,23/11/2020,England,248,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,1
Redbridge and Waltham Forest,24/11/2020,England,215,2,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,1
Redbridge and Waltham Forest,25/11/2020,England,244,8,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,1
Redbridge and Waltham Forest,26/11/2020,England,203,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,1
Redbridge and Waltham Forest,27/11/2020,England,256,2,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,1
Redbridge and Waltham Forest,28/11/2020,England,174,0,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,1
Redbridge and Waltham Forest,29/11/2020,England,197,3,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,1
Redbridge and Waltham Forest,30/11/2020,England,269,6,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,1
Redbridge and Waltham Forest,01/12/2020,England,251,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,1
Redbridge and Waltham Forest,02/12/2020,England,276,3,6,1,6,1,6,1,6,1,2,1,0,0,0,0,0,0,0,1
Redbridge and Waltham Forest,03/12/2020,England,244,6,6,1,6,1,6,1,6,1,2,1,0,0,0,0,0,0,0,1
Redbridge and Waltham Forest,04/12/2020,England,318,4,6,1,6,1,6,1,6,1,2,1,0,0,0,0,0,0,0,1
Redbridge and Waltham Forest,05/12/2020,England,261,1,6,1,6,1,6,1,6,1,2,1,0,0,0,0,0,0,0,1
Redbridge and Waltham Forest,06/12/2020,England,255,2,6,1,6,1,6,1,6,1,2,1,0,0,0,0,0,0,0,1
Redbridge and Waltham Forest,07/12/2020,England,407,2,6,1,6,1,6,1,6,1,2,1,0,0,0,0,0,0,0,1
Redbridge and Waltham Forest,08/12/2020,England,371,8,6,1,6,1,6,1,6,1,2,1,0,0,0,0,0,0,0,1
Redbridge and Waltham Forest,09/12/2020,England,451,2,6,1,6,1,6,1,6,1,2,1,0,0,0,0,0,0,0,1
Redbridge and Waltham Forest,10/12/2020,England,437,5,6,1,6,1,6,1,6,1,2,1,0,0,0,0,0,0,0,1
Redbridge and Waltham Forest,11/12/2020,England,487,7,6,1,6,1,6,1,6,1,2,1,0,0,0,0,0,0,0,1
Redbridge and Waltham Forest,12/12/2020,England,514,4,6,1,6,1,6,1,6,1,2,1,0,0,0,0,0,0,0,1
Redbridge and Waltham Forest,13/12/2020,England,622,3,6,1,6,1,6,1,6,1,2,1,0,0,0,0,0,0,0,1
Redbridge and Waltham Forest,14/12/2020,England,798,10,6,1,6,1,6,1,6,1,2,1,0,0,0,0,0,0,0,1
Redbridge and Waltham Forest,15/12/2020,England,892,8,6,1,6,1,6,1,6,1,2,1,0,0,0,0,0,0,0,1
Redbridge and Waltham Forest,16/12/2020,England,937,3,6,1,1,1,6,1,1,1,2,1,1,1,0,0,0,0,0,1
Redbridge and Waltham Forest,17/12/2020,England,926,6,6,1,1,1,6,1,1,1,2,1,1,1,0,0,0,0,0,1
Redbridge and Waltham Forest,18/12/2020,England,996,8,6,1,1,1,6,1,1,1,2,1,1,1,0,0,0,0,0,1
Redbridge and Waltham Forest,19/12/2020,England,731,4,6,1,1,1,6,1,1,1,2,1,1,1,0,0,0,1,1,1
Redbridge and Waltham Forest,20/12/2020,England,832,5,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Redbridge and Waltham Forest,21/12/2020,England,1011,2,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Redbridge and Waltham Forest,22/12/2020,England,951,9,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Redbridge and Waltham Forest,23/12/2020,England,1029,4,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Redbridge and Waltham Forest,24/12/2020,England,777,6,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Redbridge and Waltham Forest,25/12/2020,England,363,9,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Redbridge and Waltham Forest,26/12/2020,England,1008,12,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Redbridge and Waltham Forest,27/12/2020,England,1109,7,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Redbridge and Waltham Forest,28/12/2020,England,880,16,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Redbridge and Waltham Forest,29/12/2020,England,1602,11,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Redbridge and Waltham Forest,30/12/2020,England,1387,16,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Redbridge and Waltham Forest,31/12/2020,England,1016,13,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Redbridge and Waltham Forest,01/01/2021,England,577,18,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Redbridge and Waltham Forest,02/01/2021,England,1187,13,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Redbridge and Waltham Forest,03/01/2021,England,1176,14,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Redbridge and Waltham Forest,04/01/2021,England,1371,18,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Redbridge and Waltham Forest,05/01/2021,England,1058,18,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Redbridge and Waltham Forest,06/01/2021,England,1035,17,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Redbridge and Waltham Forest,07/01/2021,England,932,11,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Redbridge and Waltham Forest,08/01/2021,England,788,12,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Redbridge and Waltham Forest,09/01/2021,England,617,9,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Redbridge and Waltham Forest,10/01/2021,England,529,11,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Redbridge and Waltham Forest,11/01/2021,England,813,14,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Redbridge and Waltham Forest,12/01/2021,England,717,11,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Redbridge and Waltham Forest,13/01/2021,England,634,17,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Redbridge and Waltham Forest,14/01/2021,England,635,12,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Redbridge and Waltham Forest,15/01/2021,England,614,17,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Redbridge and Waltham Forest,16/01/2021,England,484,18,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Redbridge and Waltham Forest,17/01/2021,England,366,17,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Redbridge and Waltham Forest,18/01/2021,England,581,14,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Redbridge and Waltham Forest,19/01/2021,England,499,10,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Redbridge and Waltham Forest,20/01/2021,England,452,12,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Redbridge and Waltham Forest,21/01/2021,England,368,6,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Redbridge and Waltham Forest,22/01/2021,England,91,3,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
